,Tokens Jac.,Tokens (stop-words) Jac.,Tokens Dice,Tokens (stop-words) Dice,Lemmas Jac.,Lemmas (stop-words) Jac.,Lemmas (Spacy) Jac.,Lemmas Dice,Lemmas (stop-words) Dice,Lemmas (Spacy) Dice,Stemming Jac.,Stemming Dice,Coref. Tokens Jac.,Coref. Tokens Dice,Coref. Lemmas Jac.,Coref. Lemmas Dice,Unigrams Jac.,Bigrams Jac.,Trigrams Jac.,Fourgrams Jac.,Unigrams (stop-words) Jac.,Bigrams (stop-words) Jac.,Trigrams (stop-words) Jac.,Fourgrams (stop-words) Jac.,Unigrams Dice,Bigrams Dice,Trigrams Dice,Fourgrams Dice,Unigrams (stop-words) Dice,Bigrams (stop-words) Dice,Trigrams (stop-words) Dice,Fourgrams (stop-words) Dice,Char Bigrams Jac.,Char Trigrams Jac.,Char Fourgrams Jac.,Char Bigrams (stop-words) Jac.,Char Trigrams (stop-words) Jac.,Char Fourgrams (stop-words) Jac.,Char Bigrams Dice,Char Trigrams Dice,Char Fourgrams Dice,Char Bigrams (stop-words) Dice,Char Trigrams (stop-words) Dice,Char Fourgrams (stop-words) Dice,Overlap Unigram,Overlap Bigrams,Overlap Trigrams,Overlap Unigrams (stop-words),Overlap Bigrams (stop-words),Overlap Trigrams (stop-words),Longest Common Subsequence,Longest Common Subsequence (stop-words),Longest Common Substring,Longest Common Substring (stop-words),Levenshtein Distance,Vector Space Sentence
590,0.44999999999999996,0.6666666666666667,0.3793103448275862,0.19999999999999996,0.44999999999999996,0.6666666666666667,0.625,0.3793103448275862,0.19999999999999996,0.23076923076923073,0.6666666666666667,0.19999999999999996,0.6666666666666667,0.19999999999999996,0.6666666666666667,0.19999999999999996,0.44999999999999996,0.20833333333333337,0.125,0.08695652173913049,0.6666666666666667,0.4285714285714286,0.3846153846153846,0.33333333333333337,0.3793103448275862,0.6551724137931034,0.7777777777777778,0.84,0.19999999999999996,0.4,0.4444444444444444,0.5,0.5245901639344263,0.4545454545454546,0.41463414634146345,0.5510204081632653,0.4782608695652174,0.4444444444444444,0.31182795698924726,0.375,0.4137931034482759,0.2894736842105263,0.3529411764705882,0.3846153846153846,0.3793103448275862,0.6551724137931034,0.7777777777777778,0.19999999999999996,0.4,0.4444444444444444,0.6428571428571429,0.8,0.140625,0.27450980392156865,0.5555555555555556,0.9999999999999998
591,0.2777777777777778,0.36363636363636365,0.5652173913043479,0.4666666666666667,0.2777777777777778,0.36363636363636365,0.3571428571428571,0.5652173913043479,0.4666666666666667,0.4736842105263158,0.36363636363636365,0.4666666666666667,0.36363636363636365,0.4666666666666667,0.36363636363636365,0.4666666666666667,0.2777777777777778,0.10526315789473684,0.05555555555555558,0.0,0.36363636363636365,0.08333333333333337,0.0,0.0,0.5652173913043479,0.8095238095238095,0.8947368421052632,1.0,0.4666666666666667,0.8461538461538461,1.0,1.0,0.4727272727272728,0.4375,0.5151515151515151,0.5217391304347826,0.4772727272727273,0.5151515151515151,0.3580246913580247,0.3913043478260869,0.31999999999999995,0.3142857142857143,0.3538461538461538,0.31999999999999995,0.5652173913043478,0.8095238095238095,0.8947368421052632,0.4666666666666667,0.8461538461538461,1.0,0.45454545454545453,0.6666666666666666,0.3018867924528302,0.42105263157894735,0.45588235294117646,0.4472135954999579
592,0.46153846153846156,0.47058823529411764,0.368421052631579,0.36,0.46153846153846156,0.47058823529411764,0.5238095238095238,0.368421052631579,0.36,0.3125,0.47058823529411764,0.36,0.4117647058823529,0.41666666666666663,0.4117647058823529,0.41666666666666663,0.46153846153846156,0.15625,0.06060606060606055,0.03125,0.47058823529411764,0.15000000000000002,0.050000000000000044,0.0,0.368421052631579,0.7297297297297297,0.8857142857142857,0.9393939393939394,0.36,0.7391304347826086,0.9047619047619048,1.0,0.5972222222222222,0.4415584415584416,0.41666666666666663,0.5606060606060606,0.44594594594594594,0.41666666666666663,0.25217391304347825,0.3873873873873874,0.4117647058823529,0.2815533980582524,0.383177570093458,0.4117647058823529,0.368421052631579,0.7297297297297298,0.8857142857142857,0.36,0.7391304347826086,0.9047619047619048,0.2222222222222222,0.5833333333333334,0.12222222222222222,0.2236842105263158,0.6842105263157895,0.6666666666666667
593,0.76,0.6923076923076923,0.13636363636363635,0.18181818181818177,0.7391304347826086,0.6923076923076923,0.6470588235294117,0.15000000000000002,0.18181818181818177,0.2142857142857143,0.6923076923076923,0.18181818181818177,0.6923076923076923,0.18181818181818177,0.6923076923076923,0.18181818181818177,0.76,0.4666666666666667,0.2727272727272727,0.21212121212121215,0.6923076923076923,0.25,0.05882352941176472,0.0,0.13636363636363635,0.36363636363636365,0.5714285714285714,0.65,0.18181818181818177,0.6,0.8888888888888888,1.0,0.75,0.6901408450704225,0.6545454545454545,0.7049180327868853,0.65,0.62,0.1428571428571429,0.18333333333333335,0.20879120879120883,0.17307692307692313,0.21212121212121215,0.23456790123456794,0.13636363636363635,0.36363636363636365,0.5714285714285714,0.18181818181818188,0.6,0.8888888888888888,0.95,0.7777777777777778,0.4666666666666667,0.29310344827586204,0.6299212598425197,1.0
594,0.2727272727272727,0.46153846153846156,0.5714285714285714,0.368421052631579,0.33333333333333337,0.46153846153846156,0.47058823529411764,0.5,0.368421052631579,0.36,0.46153846153846156,0.368421052631579,0.46153846153846156,0.368421052631579,0.46153846153846156,0.368421052631579,0.2727272727272727,0.23809523809523814,0.19999999999999996,0.1578947368421053,0.46153846153846156,0.41666666666666663,0.36363636363636365,0.30000000000000004,0.5714285714285714,0.6153846153846154,0.6666666666666667,0.7272727272727273,0.368421052631579,0.4117647058823529,0.4666666666666667,0.5384615384615384,0.43939393939393945,0.359375,0.3829787234042553,0.5192307692307692,0.4693877551020408,0.46153846153846156,0.3894736842105263,0.47126436781609193,0.4461538461538461,0.31645569620253167,0.36111111111111116,0.368421052631579,0.5714285714285714,0.6153846153846154,0.6666666666666667,0.368421052631579,0.41176470588235303,0.4666666666666667,0.42857142857142855,0.6666666666666666,0.1643835616438356,0.20754716981132076,0.5882352941176471,0.0
595,0.4666666666666667,0.4444444444444444,0.36363636363636365,0.3846153846153846,0.4666666666666667,0.4444444444444444,0.46153846153846156,0.36363636363636365,0.3846153846153846,0.368421052631579,0.4444444444444444,0.3846153846153846,0.4444444444444444,0.3846153846153846,0.4444444444444444,0.3846153846153846,0.4666666666666667,0.23529411764705888,0.1875,0.1333333333333333,0.4444444444444444,0.09999999999999998,0.0,0.0,0.36363636363636365,0.6190476190476191,0.6842105263157895,0.7647058823529411,0.3846153846153846,0.8181818181818181,1.0,1.0,0.5283018867924528,0.40816326530612246,0.36111111111111116,0.5,0.42105263157894735,0.4,0.308641975308642,0.42028985507246375,0.4693877551020408,0.33333333333333337,0.40740740740740744,0.4285714285714286,0.36363636363636365,0.6190476190476191,0.6842105263157895,0.3846153846153846,0.8181818181818181,1.0,0.875,0.75,0.2894736842105263,0.3333333333333333,0.5238095238095238,0.40824829046386296
596,0.37037037037037035,0.4285714285714286,0.45945945945945943,0.4,0.3846153846153846,0.4285714285714286,0.4375,0.4444444444444444,0.4,0.3913043478260869,0.4285714285714286,0.4,0.4285714285714286,0.4,0.4285714285714286,0.4,0.37037037037037035,0.16129032258064513,0.0625,0.032258064516129004,0.4285714285714286,0.125,0.06666666666666665,0.0,0.45945945945945943,0.7222222222222222,0.8823529411764706,0.9375,0.4,0.7777777777777778,0.875,1.0,0.5074626865671642,0.44067796610169496,0.4054054054054054,0.45999999999999996,0.45238095238095233,0.4642857142857143,0.3267326732673267,0.388235294117647,0.42307692307692313,0.36986301369863017,0.3770491803278688,0.36585365853658536,0.45945945945945954,0.7222222222222222,0.8823529411764706,0.4,0.7777777777777778,0.875,0.2777777777777778,0.6,0.1282051282051282,0.46938775510204084,0.6989247311827957,0.0
597,0.3913043478260869,0.375,0.4375,0.4545454545454546,0.3913043478260869,0.375,0.35,0.4375,0.4545454545454546,0.4814814814814815,0.375,0.4545454545454546,0.375,0.4545454545454546,0.375,0.4545454545454546,0.3913043478260869,0.23076923076923073,0.15384615384615385,0.12,0.375,0.17647058823529416,0.05882352941176472,0.0,0.4375,0.625,0.7333333333333334,0.7857142857142857,0.4545454545454546,0.7,0.8888888888888888,1.0,0.4054054054054054,0.36,0.3278688524590164,0.4029850746268657,0.3661971830985915,0.33333333333333337,0.42307692307692313,0.47058823529411764,0.5061728395061729,0.42553191489361697,0.4639175257731959,0.5,0.4375,0.625,0.7333333333333334,0.4545454545454546,0.7,0.8888888888888888,0.5,0.6,0.1625,0.19696969696969696,0.6020408163265306,0.7715167498104595
598,0.4545454545454546,0.4,0.375,0.4285714285714286,0.4545454545454546,0.4,0.4444444444444444,0.375,0.4285714285714286,0.3846153846153846,0.4,0.4285714285714286,0.4,0.4285714285714286,0.4,0.4285714285714286,0.4545454545454546,0.10344827586206895,0.0,0.0,0.4,0.05555555555555558,0.0,0.0,0.375,0.8125,1.0,1.0,0.4285714285714286,0.8947368421052632,1.0,1.0,0.5,0.42105263157894735,0.40740740740740744,0.42553191489361697,0.4054054054054054,0.40740740740740744,0.33333333333333337,0.40740740740740744,0.42105263157894735,0.4029850746268657,0.42307692307692313,0.42105263157894735,0.375,0.8125,1.0,0.4285714285714286,0.8947368421052632,1.0,0.625,0.6,0.2,0.2127659574468085,0.38271604938271603,0.5
599,0.6,0.6,0.25,0.25,0.6,0.6,0.6470588235294117,0.25,0.25,0.2142857142857143,0.6,0.25,0.6,0.25,0.6,0.25,0.6,0.4642857142857143,0.3928571428571429,0.3214285714285714,0.6,0.4666666666666667,0.33333333333333337,0.19999999999999996,0.25,0.36585365853658536,0.4358974358974359,0.5135135135135135,0.25,0.36363636363636365,0.5,0.6666666666666667,0.6756756756756757,0.6666666666666667,0.6612903225806452,0.6811594202898551,0.6805555555555556,0.6721311475409837,0.19354838709677424,0.19999999999999996,0.2038834951456311,0.18965517241379315,0.1900826446280992,0.196078431372549,0.25,0.36585365853658536,0.435897435897436,0.2500000000000001,0.36363636363636365,0.5,0.7894736842105263,0.8181818181818182,0.2912621359223301,0.29411764705882354,0.37815126050420167,0.7071067811865476
600,0.625,0.625,0.23076923076923073,0.23076923076923073,0.6956521739130435,0.7333333333333334,0.7222222222222222,0.17948717948717952,0.15384615384615385,0.16129032258064513,0.7333333333333334,0.15384615384615385,0.625,0.23076923076923073,0.625,0.15384615384615385,0.625,0.4516129032258065,0.34375,0.28125,0.625,0.4117647058823529,0.2222222222222222,0.17647058823529416,0.23076923076923073,0.37777777777777777,0.4883720930232558,0.5609756097560976,0.23076923076923073,0.41666666666666663,0.6363636363636364,0.7,0.7051282051282051,0.6666666666666667,0.6379310344827587,0.765625,0.71875,0.679245283018868,0.17293233082706772,0.19999999999999996,0.2210526315789474,0.1327433628318584,0.1636363636363637,0.1910112359550562,0.23076923076923062,0.37777777777777777,0.4883720930232558,0.23076923076923062,0.41666666666666674,0.6363636363636364,0.4444444444444444,0.8333333333333334,0.09574468085106383,0.38961038961038963,0.6124031007751938,0.9128709291752769
601,0.3571428571428571,0.2727272727272727,0.4736842105263158,0.5714285714285714,0.46153846153846156,0.4,0.5,0.368421052631579,0.4285714285714286,0.33333333333333337,0.4,0.4285714285714286,0.30000000000000004,0.5384615384615384,0.30000000000000004,0.3846153846153846,0.3571428571428571,0.1333333333333333,0.0,0.0,0.2727272727272727,0.09090909090909094,0.0,0.0,0.4736842105263158,0.7647058823529411,1.0,1.0,0.5714285714285714,0.8333333333333334,1.0,1.0,0.4363636363636364,0.33333333333333337,0.30952380952380953,0.40384615384615385,0.33333333333333337,0.31707317073170727,0.3924050632911392,0.5,0.5272727272727273,0.4246575342465754,0.5,0.5185185185185186,0.4736842105263158,0.7647058823529411,1.0,0.5714285714285714,0.8333333333333334,1.0,0.625,0.6,0.2765957446808511,0.2631578947368421,0.6197183098591549,0.40824829046386296
602,0.30434782608695654,0.2727272727272727,0.5333333333333333,0.5714285714285714,0.4,0.4,0.41666666666666663,0.4285714285714286,0.4285714285714286,0.4117647058823529,0.2727272727272727,0.5714285714285714,0.2727272727272727,0.5714285714285714,0.2727272727272727,0.4285714285714286,0.30434782608695654,0.1923076923076923,0.11538461538461542,0.07999999999999996,0.2727272727272727,0.09090909090909094,0.0,0.0,0.5333333333333333,0.6774193548387097,0.7931034482758621,0.8518518518518519,0.5714285714285714,0.8333333333333334,1.0,1.0,0.4242424242424242,0.2592592592592593,0.22857142857142854,0.36734693877551017,0.2558139534883721,0.25,0.4042553191489362,0.5882352941176471,0.627906976744186,0.4626865671641791,0.5925925925925926,0.6,0.5333333333333333,0.6774193548387097,0.7931034482758621,0.5714285714285714,0.8333333333333334,1.0,0.5,0.42857142857142855,0.1,0.15,0.5205479452054794,0.5773502691896258
603,0.5909090909090908,0.5714285714285714,0.2571428571428571,0.2727272727272727,0.5909090909090908,0.5714285714285714,0.625,0.2571428571428571,0.2727272727272727,0.23076923076923073,0.5714285714285714,0.2727272727272727,0.5714285714285714,0.2727272727272727,0.5714285714285714,0.2727272727272727,0.5909090909090908,0.3928571428571429,0.23333333333333328,0.16666666666666663,0.5714285714285714,0.33333333333333337,0.19999999999999996,0.1428571428571429,0.2571428571428571,0.4358974358974359,0.6216216216216216,0.7142857142857143,0.2727272727272727,0.5,0.6666666666666667,0.75,0.6351351351351351,0.5428571428571429,0.509090909090909,0.5970149253731343,0.5538461538461539,0.5185185185185186,0.22314049586776863,0.2962962962962963,0.32530120481927716,0.25233644859813087,0.28712871287128716,0.31707317073170727,0.25714285714285723,0.4358974358974359,0.6216216216216217,0.2727272727272727,0.5,0.6666666666666667,0.4375,0.8,0.21052631578947367,0.4032258064516129,0.7226890756302521,0.6708203932499369
604,0.5833333333333333,0.625,0.26315789473684215,0.23076923076923073,0.5833333333333333,0.625,0.5909090909090908,0.26315789473684215,0.23076923076923073,0.2571428571428571,0.625,0.23076923076923073,0.625,0.23076923076923073,0.625,0.23076923076923073,0.5833333333333333,0.5384615384615384,0.4814814814814815,0.46153846153846156,0.625,0.5294117647058824,0.4117647058823529,0.375,0.26315789473684215,0.30000000000000004,0.35,0.368421052631579,0.23076923076923073,0.3076923076923077,0.41666666666666663,0.4545454545454546,0.6976744186046512,0.6506024096385542,0.6567164179104478,0.6835443037974683,0.6538461538461539,0.6666666666666667,0.17808219178082196,0.21167883211678828,0.2072072072072072,0.18796992481203012,0.2093023255813954,0.19999999999999996,0.26315789473684215,0.30000000000000004,0.3500000000000001,0.23076923076923084,0.3076923076923077,0.41666666666666663,0.7368421052631579,0.7692307692307693,0.29245283018867924,0.31868131868131866,0.352,0.7559289460184544
605,0.6538461538461539,0.6428571428571428,0.2093023255813954,0.21739130434782605,0.6538461538461539,0.6428571428571428,0.5882352941176471,0.2093023255813954,0.21739130434782605,0.2592592592592593,0.6428571428571428,0.21739130434782605,0.6428571428571428,0.21739130434782605,0.6428571428571428,0.21739130434782605,0.6538461538461539,0.34375,0.20588235294117652,0.1470588235294118,0.6428571428571428,0.4,0.2666666666666667,0.2142857142857143,0.2093023255813954,0.4883720930232558,0.6585365853658536,0.7435897435897436,0.21739130434782605,0.4285714285714286,0.5789473684210527,0.6470588235294117,0.6875,0.6206896551724138,0.6056338028169015,0.6461538461538461,0.6388888888888888,0.6229508196721312,0.18518518518518523,0.23404255319148937,0.24561403508771928,0.2149532710280374,0.22033898305084743,0.23232323232323238,0.20930232558139528,0.4883720930232558,0.6585365853658536,0.21739130434782605,0.4285714285714286,0.5789473684210527,0.8947368421052632,0.6666666666666666,0.3157894736842105,0.35384615384615387,0.36477987421383645,0.7905694150420948
606,0.52,0.5294117647058824,0.3157894736842105,0.3076923076923077,0.5833333333333333,0.625,0.6,0.26315789473684215,0.23076923076923073,0.25,0.5294117647058824,0.3076923076923077,0.5294117647058824,0.3076923076923077,0.5294117647058824,0.23076923076923073,0.52,0.21875,0.12121212121212122,0.09375,0.5294117647058824,0.25,0.09523809523809523,0.0,0.3157894736842105,0.641025641025641,0.7837837837837838,0.8285714285714285,0.3076923076923077,0.6,0.8260869565217391,1.0,0.717948717948718,0.6375,0.6774193548387097,0.7222222222222222,0.6578947368421053,0.6774193548387097,0.16417910447761197,0.22137404580152675,0.1923076923076923,0.16129032258064513,0.2063492063492064,0.1923076923076923,0.3157894736842106,0.641025641025641,0.7837837837837838,0.3076923076923077,0.6,0.8260869565217391,0.3333333333333333,0.75,0.12871287128712872,0.2413793103448276,0.7404580152671756,0.6666666666666667
607,0.47619047619047616,0.3846153846153846,0.3548387096774194,0.4444444444444444,0.55,0.5,0.5333333333333333,0.29032258064516125,0.33333333333333337,0.30434782608695654,0.5,0.33333333333333337,0.3846153846153846,0.4444444444444444,0.3846153846153846,0.33333333333333337,0.47619047619047616,0.1071428571428571,0.07407407407407407,0.038461538461538436,0.3846153846153846,0.1428571428571429,0.0,0.0,0.3548387096774194,0.8064516129032258,0.8620689655172413,0.9259259259259259,0.4444444444444444,0.75,1.0,1.0,0.6071428571428572,0.4482758620689655,0.40909090909090906,0.6153846153846154,0.4444444444444444,0.39534883720930236,0.24444444444444446,0.38095238095238093,0.4193548387096774,0.23809523809523814,0.3846153846153846,0.43333333333333335,0.35483870967741926,0.8064516129032258,0.8620689655172413,0.4444444444444444,0.75,1.0,0.5714285714285714,0.625,0.26865671641791045,0.33962264150943394,0.33707865168539325,0.7071067811865475
608,0.5909090909090908,0.5,0.2571428571428571,0.33333333333333337,0.5909090909090908,0.5,0.5294117647058824,0.2571428571428571,0.33333333333333337,0.3076923076923077,0.5,0.33333333333333337,0.5,0.33333333333333337,0.5,0.33333333333333337,0.5909090909090908,0.5,0.47619047619047616,0.44999999999999996,0.5,0.46153846153846156,0.41666666666666663,0.36363636363636365,0.2571428571428571,0.33333333333333337,0.3548387096774194,0.3793103448275862,0.33333333333333337,0.368421052631579,0.4117647058823529,0.4666666666666667,0.6363636363636364,0.5316455696202531,0.4626865671641791,0.5915492957746479,0.5135135135135135,0.4545454545454546,0.2222222222222222,0.30578512396694213,0.36734693877551017,0.2566371681415929,0.3214285714285714,0.375,0.25714285714285723,0.33333333333333337,0.35483870967741926,0.33333333333333337,0.368421052631579,0.41176470588235303,0.375,0.875,0.1566265060240964,0.4918032786885246,0.7083333333333334,0.7745966692414834
609,0.44999999999999996,0.4285714285714286,0.3793103448275862,0.4,0.4736842105263158,0.4285714285714286,0.4375,0.3571428571428571,0.4,0.3913043478260869,0.4285714285714286,0.4,0.4285714285714286,0.4,0.4285714285714286,0.4,0.44999999999999996,0.20833333333333337,0.125,0.04166666666666663,0.4285714285714286,0.19999999999999996,0.06666666666666665,0.0,0.3793103448275862,0.6551724137931034,0.7777777777777778,0.92,0.4,0.6666666666666667,0.875,1.0,0.47058823529411764,0.28358208955223885,0.23076923076923073,0.43333333333333335,0.2622950819672131,0.22448979591836737,0.36,0.5581395348837209,0.625,0.39534883720930236,0.5844155844155844,0.6333333333333333,0.3793103448275862,0.6551724137931034,0.7777777777777778,0.4,0.6666666666666667,0.875,0.5714285714285714,0.5,0.14285714285714285,0.19298245614035087,0.625,0.20412414523193154
610,0.33333333333333337,0.2666666666666667,0.5,0.5789473684210527,0.33333333333333337,0.2666666666666667,0.3529411764705882,0.5,0.5789473684210527,0.4782608695652174,0.2666666666666667,0.5789473684210527,0.2666666666666667,0.5789473684210527,0.2666666666666667,0.5789473684210527,0.33333333333333337,0.16000000000000003,0.07999999999999996,0.0,0.2666666666666667,0.0625,0.0,0.0,0.5,0.7241379310344828,0.8518518518518519,1.0,0.5789473684210527,0.8823529411764706,1.0,1.0,0.41025641025641024,0.25287356321839083,0.22535211267605637,0.34246575342465757,0.25316455696202533,0.23880597014925375,0.4181818181818182,0.5963302752293578,0.632183908045977,0.4897959183673469,0.595959595959596,0.6144578313253012,0.5,0.7241379310344828,0.8518518518518519,0.5789473684210527,0.8823529411764706,1.0,0.5,0.4444444444444444,0.28169014084507044,0.21875,0.5096153846153846,0.33333333333333337
611,0.4117647058823529,0.36363636363636365,0.41666666666666663,0.4666666666666667,0.4117647058823529,0.36363636363636365,0.4285714285714286,0.41666666666666663,0.4666666666666667,0.4,0.36363636363636365,0.4666666666666667,0.36363636363636365,0.4666666666666667,0.36363636363636365,0.4666666666666667,0.4117647058823529,0.2777777777777778,0.16666666666666663,0.05555555555555558,0.36363636363636365,0.18181818181818177,0.09999999999999998,0.0,0.41666666666666663,0.5652173913043479,0.7142857142857143,0.8947368421052632,0.4666666666666667,0.6923076923076923,0.8181818181818181,1.0,0.4482758620689655,0.3275862068965517,0.2954545454545454,0.3846153846153846,0.3207547169811321,0.30952380952380953,0.38095238095238093,0.5064935064935066,0.543859649122807,0.4444444444444444,0.5142857142857142,0.5272727272727273,0.41666666666666674,0.5652173913043478,0.7142857142857143,0.4666666666666667,0.6923076923076923,0.8181818181818181,0.6363636363636364,0.6666666666666666,0.2631578947368421,0.17777777777777778,0.5,0.0
612,0.6,0.6,0.25,0.25,0.6551724137931034,0.7142857142857143,0.736842105263158,0.20833333333333337,0.16666666666666663,0.1515151515151515,0.6,0.25,0.6,0.25,0.6,0.16666666666666663,0.6,0.4375,0.375,0.3125,0.6,0.375,0.25,0.125,0.25,0.3913043478260869,0.4545454545454546,0.5238095238095238,0.25,0.4545454545454546,0.6,0.7777777777777778,0.7763157894736842,0.6575342465753424,0.6666666666666667,0.7903225806451613,0.6896551724137931,0.6808510638297872,0.12592592592592589,0.20661157024793386,0.19999999999999996,0.11711711711711714,0.18367346938775508,0.189873417721519,0.2500000000000001,0.3913043478260869,0.4545454545454546,0.2500000000000001,0.4545454545454546,0.6,0.8571428571428571,0.8181818181818182,0.32989690721649484,0.6764705882352942,0.3028169014084507,0.8366600265340756
613,0.5416666666666667,0.5625,0.29729729729729726,0.28,0.6086956521739131,0.7142857142857143,0.5909090909090908,0.2432432432432432,0.16666666666666663,0.2571428571428571,0.5625,0.28,0.5625,0.28,0.5625,0.16666666666666663,0.5416666666666667,0.17647058823529416,0.05555555555555558,0.02857142857142858,0.5625,0.09523809523809523,0.0,0.0,0.29729729729729726,0.7,0.8947368421052632,0.9444444444444444,0.28,0.8260869565217391,1.0,1.0,0.6307692307692307,0.5686274509803921,0.5882352941176471,0.6206896551724138,0.5957446808510638,0.5882352941176471,0.2264150943396226,0.275,0.2592592592592593,0.23404255319148937,0.2533333333333333,0.2592592592592593,0.29729729729729737,0.7,0.8947368421052632,0.28,0.8260869565217391,1.0,0.375,0.7272727272727273,0.13636363636363635,0.38181818181818183,0.7757009345794392,0.7715167498104595
614,0.5625,0.4,0.28,0.4285714285714286,0.5333333333333333,0.4,0.5,0.30434782608695654,0.4285714285714286,0.33333333333333337,0.4,0.4285714285714286,0.4,0.4285714285714286,0.4,0.4285714285714286,0.5625,0.38888888888888884,0.3529411764705882,0.3125,0.4,0.33333333333333337,0.25,0.1428571428571429,0.28,0.43999999999999995,0.4782608695652174,0.5238095238095238,0.4285714285714286,0.5,0.6,0.75,0.5102040816326531,0.43181818181818177,0.4117647058823529,0.4285714285714286,0.3589743589743589,0.3548387096774194,0.32432432432432434,0.39682539682539686,0.41666666666666663,0.4,0.4716981132075472,0.47619047619047616,0.28,0.43999999999999995,0.4782608695652174,0.4285714285714286,0.5,0.6,0.8181818181818182,0.6666666666666666,0.4,0.47058823529411764,0.3787878787878788,0.7071067811865475
615,0.4375,0.5555555555555556,0.3913043478260869,0.2857142857142857,0.4666666666666667,0.5555555555555556,0.5454545454545454,0.36363636363636365,0.2857142857142857,0.2941176470588235,0.5555555555555556,0.2857142857142857,0.5555555555555556,0.2857142857142857,0.5555555555555556,0.2857142857142857,0.4375,0.2222222222222222,0.11111111111111116,0.05882352941176472,0.5555555555555556,0.19999999999999996,0.0,0.0,0.3913043478260869,0.6363636363636364,0.8,0.8888888888888888,0.2857142857142857,0.6666666666666667,1.0,1.0,0.46153846153846156,0.375,0.33333333333333337,0.5,0.40476190476190477,0.3529411764705882,0.368421052631579,0.4545454545454546,0.5,0.33333333333333337,0.423728813559322,0.4782608695652174,0.3913043478260869,0.6363636363636364,0.8,0.2857142857142857,0.6666666666666667,1.0,0.6363636363636364,0.8333333333333334,0.5357142857142857,0.6428571428571429,0.43283582089552236,0.8164965809277259
616,0.40625,0.29166666666666663,0.4222222222222223,0.5483870967741935,0.40625,0.29166666666666663,0.34615384615384615,0.4222222222222223,0.5483870967741935,0.48571428571428577,0.29166666666666663,0.5483870967741935,0.29166666666666663,0.5483870967741935,0.29166666666666663,0.5483870967741935,0.40625,0.22499999999999998,0.17500000000000004,0.125,0.29166666666666663,0.20833333333333337,0.125,0.04166666666666663,0.4222222222222223,0.6326530612244898,0.7021276595744681,0.7777777777777778,0.5483870967741935,0.6551724137931034,0.7777777777777778,0.92,0.5466666666666666,0.44999999999999996,0.4871794871794872,0.4838709677419355,0.3846153846153846,0.4285714285714286,0.2931034482758621,0.3793103448275862,0.3448275862068966,0.34782608695652173,0.4444444444444444,0.4,0.4222222222222223,0.6326530612244898,0.7021276595744681,0.5483870967741935,0.6551724137931034,0.7777777777777778,0.5454545454545454,0.4,0.12222222222222222,0.14084507042253522,0.6434782608695652,0.3999999999999999
617,0.3571428571428571,0.4444444444444444,0.4736842105263158,0.3846153846153846,0.46153846153846156,0.625,0.631578947368421,0.368421052631579,0.23076923076923073,0.22580645161290325,0.625,0.23076923076923073,0.4444444444444444,0.3846153846153846,0.4444444444444444,0.23076923076923073,0.3571428571428571,0.17647058823529416,0.05555555555555558,0.0,0.4444444444444444,0.1428571428571429,0.04761904761904767,0.0,0.4736842105263158,0.7,0.8947368421052632,1.0,0.3846153846153846,0.75,0.9090909090909091,1.0,0.6746987951807228,0.6021505376344086,0.5769230769230769,0.7397260273972603,0.6352941176470588,0.6,0.19424460431654678,0.24832214765100669,0.2682926829268293,0.14960629921259838,0.2230215827338129,0.25,0.4736842105263158,0.7,0.8947368421052632,0.3846153846153846,0.75,0.9090909090909091,0.25,0.6666666666666666,0.10784313725490197,0.2608695652173913,0.5460992907801419,0.4472135954999579
618,0.375,0.375,0.4545454545454546,0.4545454545454546,0.4347826086956522,0.375,0.33333333333333337,0.3939393939393939,0.4545454545454546,0.5,0.4666666666666667,0.36363636363636365,0.375,0.4545454545454546,0.375,0.4545454545454546,0.375,0.28,0.19999999999999996,0.12,0.375,0.23529411764705888,0.11764705882352944,0.0,0.4545454545454546,0.5625,0.6666666666666667,0.7857142857142857,0.4545454545454546,0.6190476190476191,0.7894736842105263,1.0,0.5,0.359375,0.3023255813953488,0.46153846153846156,0.35185185185185186,0.3076923076923077,0.33333333333333337,0.47126436781609193,0.5357142857142857,0.368421052631579,0.4794520547945206,0.5294117647058824,0.4545454545454545,0.5625,0.6666666666666667,0.4545454545454545,0.6190476190476191,0.7894736842105263,0.5625,0.5454545454545454,0.17567567567567569,0.1206896551724138,0.4725274725274725,0.5070925528371099
619,0.2727272727272727,0.36363636363636365,0.5714285714285714,0.4666666666666667,0.21739130434782605,0.25,0.4285714285714286,0.6428571428571428,0.6,0.4,0.36363636363636365,0.4666666666666667,0.36363636363636365,0.4666666666666667,0.36363636363636365,0.6,0.2727272727272727,0.08333333333333337,0.04347826086956519,0.0,0.36363636363636365,0.0,0.0,0.0,0.5714285714285714,0.8461538461538461,0.9166666666666666,1.0,0.4666666666666667,1.0,1.0,1.0,0.4918032786885246,0.4032258064516129,0.40816326530612246,0.4901960784313726,0.4285714285714286,0.4347826086956522,0.34065934065934067,0.4252873563218391,0.42028985507246375,0.3421052631578947,0.4,0.3939393939393939,0.5714285714285714,0.8461538461538461,0.9166666666666666,0.4666666666666667,1.0,1.0,0.38461538461538464,0.5714285714285714,0.14925373134328357,0.3137254901960784,0.6292134831460674,0.2886751345948129
