,Lesk Jac.,Lesk Dice,Triplet Parser Jac.,Triplet Parser Dice.,Triplet Parser Overlap,Leacock-Chodorow,Path,Wu-Palmer,Lin,WAWO,WWO,Vector Space Sentence IC
394,0.5,0.33333333333333337,0.19512195121951215,0.6734693877551021,0.6734693877551021,1.0,1.0,0.875,1.0,0.6139681521855296,0.44653598565874697,0.40339582966174775
395,0.33333333333333337,0.5,0.5238095238095238,0.3125,0.3125,1.0,1.0,1.0,1.0,0.5984251968503937,1.0,1.0
396,0.6666666666666667,0.19999999999999996,0.55,0.29032258064516125,0.29032258064516137,1.0,1.0,1.0,1.0,0.6916299559471366,0.6386172015973773,0.6688552042509474
397,0.19999999999999996,0.6666666666666667,0.07407407407407407,0.8620689655172413,0.8620689655172413,1.0,1.0,1.0,1.0,0.41992882562277584,0.45036163491576453,0.5738990733549693
398,0.46153846153846156,0.368421052631579,0.5416666666666667,0.29729729729729726,0.29729729729729726,1.0,0.9833333333333334,0.75,1.0,0.677555958862674,0.8261348706771141,0.8594344800713313
399,0.3529411764705882,0.4782608695652174,0.16279069767441856,0.72,0.72,1.0,1.0,1.0,1.0,0.61937683492755,0.5952005406544575,0.5990527442561031
400,0.5,0.33333333333333337,0.20833333333333337,0.6551724137931034,0.6551724137931034,1.0,1.0,0.5142857142857142,1.0,0.8635464733025708,0.8147274910362284,0.84579468236884
401,0.2222222222222222,0.6363636363636364,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.046755407653910154,0.0,0.0
402,0.1875,0.6842105263157895,0.19999999999999996,0.6666666666666667,0.6666666666666667,1.0,1.0,0.5,1.0,0.13717166357123906,0.0,0.0
403,0.33333333333333337,0.5,0.0714285714285714,0.8666666666666667,0.8666666666666667,1.0,1.0,0.75,1.0,0.5254360676742087,0.5496085888242487,0.6098004723104962
404,0.41666666666666663,0.4117647058823529,0.06451612903225812,0.8787878787878788,0.8787878787878788,1.0,1.0,1.0,1.0,0.901023890784983,1.0000000000000002,1.0
405,0.4,0.4285714285714286,0.1470588235294118,0.7435897435897436,0.7435897435897436,1.0,1.0,0.7583333333333333,1.0,0.749665327978581,0.7496245122726429,0.8100782236252001
406,0.5,0.33333333333333337,0.1875,0.6842105263157895,0.6842105263157894,1.0,1.0,0.0,1.0,0.26666666666666666,0.0,0.0
407,0.25,0.6,0.09999999999999998,0.8181818181818181,0.8181818181818181,1.0,1.0,1.0,1.0,0.07491525423728815,0.0,0.0
408,0.36363636363636365,0.4666666666666667,0.052631578947368474,0.9,0.9,1.0,1.0,0.6666666666666666,1.0,0.5797101449275361,0.0,0.0
409,0.4444444444444444,0.3846153846153846,0.33333333333333337,0.5,0.5,1.0,1.0,1.0,1.0,0.8292682926829268,0.7009323173737741,0.8976755032735716
410,0.46153846153846156,0.368421052631579,0.4375,0.3913043478260869,0.3913043478260869,1.0,1.0,0.78125,1.0,0.5641212281630492,0.4951758707420245,0.5193193939221838
411,0.4,0.4285714285714286,0.29729729729729726,0.5416666666666667,0.5416666666666666,1.0,1.0,1.0,1.0,0.5383559023326048,0.38845424826512753,0.5177045106166328
412,0.8,0.11111111111111116,0.52,0.3157894736842105,0.3157894736842106,1.0,1.0,0.8333333333333334,1.0,0.8741721854304637,0.8023607256851006,0.8205265197434544
413,0.6666666666666667,0.19999999999999996,0.625,0.23076923076923073,0.23076923076923084,1.0,1.0,0.6666666666666666,1.0,0.8484848484848484,1.0,1.0
414,0.36363636363636365,0.4666666666666667,0.12,0.7857142857142857,0.7857142857142857,1.0,1.0,1.0,1.0,0.6985915492957747,0.7231848903748854,0.7634809473645338
415,0.33333333333333337,0.5,0.050000000000000044,0.9047619047619048,0.9047619047619048,1.0,1.0,0.6666666666666666,1.0,0.8253968253968255,0.58325837195672,0.5733436476831562
416,0.4666666666666667,0.36363636363636365,0.15384615384615385,0.7333333333333334,0.7333333333333334,1.0,1.0,0.7678571428571429,1.0,0.6148564351522737,0.5264408475989628,0.5006778437267777
417,0.7857142857142857,0.12,0.5909090909090908,0.2571428571428571,0.25714285714285723,1.0,1.0,0.6666666666666666,1.0,0.9472830494728305,0.7990462873495906,0.8119598558133244
418,0.5,0.33333333333333337,0.2272727272727273,0.6296296296296297,0.6296296296296297,1.0,0.9809523809523809,0.4,1.0,0.6363636363636364,1.0,1.0
419,0.40740740740740744,0.42105263157894735,0.19999999999999996,0.6666666666666667,0.6666666666666667,1.0,1.0,0.746031746031746,1.0,0.8040422460299371,0.7879494928195676,0.7792415039746019
420,0.4375,0.3913043478260869,0.4193548387096774,0.40909090909090906,0.40909090909090906,1.0,1.0,0.5727272727272728,1.0,0.8225177711534052,0.8568436636744085,0.8840306120231556
421,0.2727272727272727,0.5714285714285714,0.0714285714285714,0.8666666666666667,0.8666666666666667,1.0,1.0,0.5,1.0,0.6875,1.0,1.0
422,0.2857142857142857,0.5555555555555556,0.09090909090909094,0.8333333333333334,0.8333333333333334,1.0,1.0,1.0,1.0,0.3370979270907791,0.45670626487833477,0.5129271043636786
423,0.3076923076923077,0.5294117647058824,0.1333333333333333,0.7647058823529411,0.7647058823529411,1.0,1.0,0.5714285714285714,1.0,0.4881969983103072,0.5310152051123458,0.4893288951841382
424,0.7857142857142857,0.12,0.65625,0.2075471698113207,0.2075471698113207,1.0,1.0,0.5238095238095238,1.0,0.9318541996830428,0.693120680602489,0.6693938199391495
425,0.9166666666666666,0.04347826086956519,0.2857142857142857,0.5555555555555556,0.5555555555555556,1.0,1.0,0.8333333333333334,1.0,0.8141592920353983,0.5576196704024645,0.5331885507850793
426,0.33333333333333337,0.5,0.10526315789473684,0.8095238095238095,0.8095238095238095,1.0,1.0,0.5,1.0,0.26666666666666666,0.0,0.0
427,0.3076923076923077,0.5294117647058824,0.21052631578947367,0.6521739130434783,0.6521739130434783,1.0,0.9714285714285715,0.8,1.0,0.7248789932236206,0.5372076140615354,0.4771767182006578
428,0.5833333333333333,0.26315789473684215,0.0,1.0,1.0,1.0,1.0,0.8,1.0,0.7556869881710645,0.7843367624926852,0.7957305569266417
429,0.41666666666666663,0.4117647058823529,0.09090909090909094,0.8333333333333334,0.8333333333333334,1.0,1.0,0.5,1.0,0.5333333333333333,0.6666666666666666,1.0
430,0.5,0.33333333333333337,0.20512820512820518,0.6595744680851063,0.6595744680851063,1.0,1.0,0.6477272727272727,1.0,0.6116835269139504,0.4028821313403034,0.402249381425199
431,0.4285714285714286,0.4,0.5454545454545454,0.2941176470588235,0.2941176470588236,1.0,1.0,0.5,1.0,1.0,0.0,0.0
432,0.4444444444444444,0.3846153846153846,0.1428571428571429,0.75,0.75,1.0,1.0,1.0,1.0,0.7121745249824067,0.7110049766744385,0.7521967951674661
433,0.35,0.4814814814814815,0.26190476190476186,0.5849056603773585,0.5849056603773586,1.0,1.0,0.8333333333333334,1.0,0.5580860025467724,0.5497987217487731,0.5526065356346498
434,0.33333333333333337,0.5,0.23333333333333328,0.6216216216216216,0.6216216216216216,1.0,1.0,0.6666666666666666,1.0,0.57487922705314,0.44083082157120995,0.6767170741144345
435,1.0,0.0,0.8181818181818181,0.09999999999999998,0.10000000000000009,1.0,1.0,0.75,1.0,1.0,1.0,1.0
436,0.3846153846153846,0.4444444444444444,0.2068965517241379,0.6571428571428571,0.6571428571428573,1.0,1.0,1.0,1.0,0.09615384615384615,0.0,0.0
437,0.4,0.4285714285714286,0.1470588235294118,0.7435897435897436,0.7435897435897436,1.0,1.0,1.0,1.0,0.34511068758246594,0.0,0.0
438,0.5333333333333333,0.30434782608695654,0.16129032258064513,0.7222222222222222,0.7222222222222222,1.0,1.0,0.7142857142857143,1.0,0.47232683805469133,0.47776880623289714,0.5816064377378475
439,0.8,0.11111111111111116,0.2068965517241379,0.6571428571428571,0.6571428571428573,1.0,1.0,1.0,1.0,0.5281899109792284,0.5731711773068271,0.6883721629877729
440,0.42307692307692313,0.4054054054054054,0.2142857142857143,0.6470588235294117,0.6470588235294117,1.0,1.0,0.8854166666666666,1.0,0.7495992151795755,0.78058120063166,0.8141144141163658
441,0.5384615384615384,0.30000000000000004,0.3913043478260869,0.4375,0.4375,1.0,1.0,0.7083333333333334,1.0,0.918103448275862,0.8797537973475349,0.8807408961834553
442,0.8181818181818181,0.09999999999999998,0.6956521739130435,0.17948717948717952,0.17948717948717952,1.0,1.0,1.0,1.0,0.8454281567489116,0.47734985974498034,0.7203666693561462
443,0.2857142857142857,0.5555555555555556,0.11111111111111116,0.8,0.8,1.0,1.0,1.0,1.0,0.8172043010752688,0.8309105905238798,0.8707596104259843
444,0.36363636363636365,0.4666666666666667,0.3529411764705882,0.4782608695652174,0.4782608695652174,0.0,0.0,0.0,0.0,0.0,0.0,0.0
445,0.4444444444444444,0.3846153846153846,0.2272727272727273,0.6296296296296297,0.6296296296296297,1.0,1.0,0.5833333333333334,1.0,0.4246221161495624,0.0,0.0
446,0.3076923076923077,0.5294117647058824,0.038461538461538436,0.9259259259259259,0.9259259259259259,1.0,1.0,1.0,1.0,0.391190006574622,0.43297356958956773,0.47038373992706184
447,0.30000000000000004,0.5384615384615384,0.03448275862068961,0.9333333333333333,0.9333333333333333,1.0,1.0,1.0,1.0,0.6875,1.0,1.0
448,0.38888888888888884,0.43999999999999995,0.36363636363636365,0.4666666666666667,0.4666666666666667,1.0,1.0,0.7037037037037037,1.0,0.7365472781611354,0.6203885102742165,0.6288316036445717
449,0.75,0.1428571428571429,0.625,0.23076923076923073,0.23076923076923084,1.0,1.0,0.7083333333333334,1.0,0.8355555555555556,0.7779987872769688,0.7251000802802473
450,0.7777777777777778,0.125,0.32352941176470584,0.5111111111111111,0.5111111111111111,1.0,1.0,0.825,1.0,0.9096629213483146,0.8664355926077028,0.8831827634686836
451,0.6428571428571428,0.21739130434782605,0.4838709677419355,0.34782608695652173,0.34782608695652173,1.0,1.0,0.5,1.0,0.8133824432166973,0.5822449238560771,0.7703424299405304
452,0.3076923076923077,0.5294117647058824,0.1724137931034483,0.7058823529411764,0.7058823529411764,1.0,1.0,0.8888888888888888,1.0,0.6898334290637564,0.593795698577691,0.6410396542893719
453,0.4444444444444444,0.3846153846153846,0.15000000000000002,0.7391304347826086,0.7391304347826086,1.0,1.0,0.5277777777777778,1.0,0.5057843885075006,0.3132520931874151,0.28697358867642997
454,0.375,0.4545454545454546,0.3571428571428571,0.4736842105263158,0.4736842105263158,1.0,1.0,0.4444444444444444,1.0,0.7777777777777776,1.0,1.0
455,0.6363636363636364,0.2222222222222222,0.3846153846153846,0.4444444444444444,0.4444444444444444,1.0,1.0,0.8285714285714286,1.0,0.8646616541353384,0.876589471341888,0.9202962129282807
456,0.7142857142857143,0.16666666666666663,0.25,0.6,0.6,1.0,1.0,0.85,1.0,0.904977375565611,0.8318451760947875,0.8210234241255802
457,0.5,0.33333333333333337,0.18518518518518523,0.6875,0.6875,1.0,0.95,0.75,1.0,0.8253968253968252,0.8658257325407892,0.8861482785098161
458,0.33333333333333337,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
459,0.625,0.23076923076923073,0.3913043478260869,0.4375,0.4375,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999999999998
460,0.4285714285714286,0.4,0.14814814814814814,0.7419354838709677,0.7419354838709677,1.0,1.0,0.6493506493506493,1.0,0.6397684433252373,0.6979290432997097,0.7723927394657216
461,0.23076923076923073,0.625,0.1923076923076923,0.6774193548387097,0.6774193548387096,1.0,1.0,0.25,1.0,0.4330708661417322,0.5710746050448248,0.6853956800168203
462,0.5454545454545454,0.2941176470588235,0.4444444444444444,0.3846153846153846,0.3846153846153846,1.0,1.0,0.23333333333333334,1.0,0.814317673378076,1.0,1.0
463,0.8,0.11111111111111116,0.4193548387096774,0.40909090909090906,0.40909090909090917,1.0,1.0,0.775,1.0,0.8023533424283765,0.8369585894627737,0.8831309153168789
464,0.25,0.6,0.18181818181818177,0.6923076923076923,0.6923076923076923,1.0,1.0,1.0,1.0,0.41337395371738056,0.37520668724617784,0.4524654665539692
465,0.6428571428571428,0.21739130434782605,0.5357142857142857,0.3023255813953488,0.3023255813953488,1.0,1.0,0.7,1.0,0.9356725146198831,1.0,1.0000000000000002
466,0.2222222222222222,0.6363636363636364,0.03448275862068961,0.9333333333333333,0.9333333333333333,1.0,1.0,1.0,1.0,0.41839762611275966,0.3985397520592012,0.493504302657702
467,0.6923076923076923,0.18181818181818177,0.28125,0.5609756097560976,0.5609756097560976,1.0,1.0,0.7333333333333333,1.0,0.8400000000000001,0.5793346543574018,0.7694101092191566
468,0.5454545454545454,0.2941176470588235,0.48275862068965514,0.34883720930232553,0.34883720930232553,1.0,1.0,0.8571428571428571,1.0,0.8521412037037036,0.784204180513797,0.9461054305426408
469,0.3571428571428571,0.4736842105263158,0.24242424242424243,0.6097560975609756,0.6097560975609756,1.0,1.0,1.0,1.0,0.5629717387558161,0.5184010481113616,0.5369106229488652
470,0.4545454545454546,0.375,0.1063829787234043,0.8076923076923077,0.8076923076923077,1.0,1.0,0.7613636363636364,1.0,0.6324157570004747,0.5925155326951228,0.5768068545148837
471,0.2727272727272727,0.5714285714285714,0.0357142857142857,0.9310344827586207,0.9310344827586207,1.0,1.0,0.6666666666666666,1.0,0.31146889286424173,0.40895685500758,0.5976066213268503
472,0.19999999999999996,0.6666666666666667,0.050000000000000044,0.9047619047619048,0.9047619047619048,1.0,1.0,1.0,1.0,0.6828828828828829,0.3608185155155017,0.401396578541266
473,0.7,0.17647058823529416,0.42105263157894735,0.40740740740740744,0.40740740740740744,1.0,1.0,1.0,1.0,1.0,1.0,1.0
474,0.2222222222222222,0.6363636363636364,0.17391304347826086,0.7037037037037037,0.7037037037037037,1.0,1.0,0.75,1.0,0.5957446808510638,0.0,0.0
475,0.11764705882352944,0.7894736842105263,0.030303030303030276,0.9411764705882353,0.9411764705882353,1.0,1.0,1.0,1.0,0.5164960182025029,0.5061248837496748,0.5863365059130367
476,0.75,0.1428571428571429,0.6799999999999999,0.19047619047619047,0.19047619047619047,1.0,1.0,0.68,1.0,1.0,1.0,1.0
477,0.5,0.33333333333333337,0.2222222222222222,0.6363636363636364,0.6363636363636364,1.0,1.0,0.7916666666666666,1.0,0.6559110381915959,0.6220455582785972,0.6796374401910314
478,0.6153846153846154,0.23809523809523814,0.24,0.6129032258064516,0.6129032258064515,1.0,1.0,0.5625,1.0,0.7242009132420091,0.41407363135519176,0.5010317266767284
479,0.2857142857142857,0.5555555555555556,0.375,0.4545454545454546,0.4545454545454545,1.0,1.0,0.6071428571428571,1.0,0.639483719565855,0.6363695374921561,0.6861698939345312
480,0.18181818181818177,0.6923076923076923,0.09090909090909094,0.8333333333333334,0.8333333333333334,1.0,1.0,1.0,1.0,0.0904319231012458,0.0,0.0
481,0.4,0.4285714285714286,0.14814814814814814,0.7419354838709677,0.7419354838709677,1.0,1.0,0.8,1.0,0.7705673758865247,0.74380109184039,0.7543613501748531
482,0.2592592592592593,0.5882352941176471,0.13953488372093026,0.7551020408163265,0.7551020408163265,1.0,1.0,0.4666666666666667,1.0,0.41851204351204346,0.24007576032568786,0.19996232948388956
483,0.5,0.33333333333333337,0.2142857142857143,0.6470588235294117,0.6470588235294117,1.0,1.0,0.7916666666666666,1.0,0.8484848484848485,0.9382147416473476,0.9751536856363434
484,0.30000000000000004,0.5384615384615384,0.045454545454545414,0.9130434782608696,0.9130434782608696,1.0,1.0,0.7333333333333333,1.0,0.5787741670094612,0.5306665949093405,0.5582501130846823
485,0.368421052631579,0.46153846153846156,0.23684210526315785,0.6170212765957447,0.6170212765957447,1.0,1.0,0.84,1.0,0.3650361405278198,0.0,0.0
486,0.7142857142857143,0.16666666666666663,0.3529411764705882,0.4782608695652174,0.4782608695652174,1.0,1.0,0.5625,1.0,0.7599882663537694,0.5085454738426878,0.4601508792032501
487,0.7692307692307692,0.13043478260869568,0.5,0.33333333333333337,0.33333333333333337,1.0,1.0,1.0,1.0,0.684964200477327,0.8802033192092636,0.9335493967450449
488,0.46153846153846156,0.368421052631579,0.33333333333333337,0.5,0.5,1.0,1.0,1.0,1.0,0.22954091816367264,0.0,0.0
489,0.4,0.4285714285714286,0.040000000000000036,0.9230769230769231,0.9230769230769231,1.0,1.0,0.5,1.0,0.5663430420711973,0.6923265550496467,0.6683789862613752
490,0.5833333333333333,0.26315789473684215,0.40740740740740744,0.42105263157894735,0.42105263157894735,1.0,1.0,0.5833333333333334,1.0,0.8461538461538461,0.6329565365263288,0.5974062178769118
491,0.6363636363636364,0.2222222222222222,0.2941176470588235,0.5454545454545454,0.5454545454545454,1.0,1.0,0.7321428571428571,1.0,0.8361824893380642,0.6815905856359925,0.8374616469679864
492,0.4,0.4285714285714286,0.10256410256410253,0.813953488372093,0.813953488372093,1.0,1.0,0.5625,1.0,0.8333333333333333,1.0,1.0000000000000002
493,0.30000000000000004,0.5384615384615384,0.16666666666666663,0.7142857142857143,0.7142857142857143,1.0,1.0,0.4166666666666667,1.0,0.5960836935875711,0.19292299618312306,0.2104956895923883
494,0.30000000000000004,0.5384615384615384,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
495,0.4545454545454546,0.375,0.22580645161290325,0.631578947368421,0.631578947368421,1.0,1.0,0.7,1.0,0.7763687600644122,0.7113825646320282,0.6863247486460388
496,0.36363636363636365,0.4666666666666667,0.19047619047619047,0.6799999999999999,0.6799999999999999,1.0,1.0,0.4,1.0,0.40630520451148255,0.0,0.0
497,0.5333333333333333,0.30434782608695654,0.41666666666666663,0.4117647058823529,0.4117647058823529,1.0,1.0,0.8333333333333334,1.0,0.7937438905180839,0.8800924879239954,0.9080239595062097
498,0.3076923076923077,0.5294117647058824,0.08333333333333337,0.8461538461538461,0.8461538461538461,1.0,1.0,1.0,1.0,0.3106227106227106,0.410370620907047,0.3263243814099887
499,0.2857142857142857,0.5555555555555556,0.11111111111111116,0.8,0.8,1.0,1.0,1.0,1.0,0.4142857142857143,0.3626183301827043,0.32753269091782294
500,0.7,0.17647058823529416,0.37037037037037035,0.45945945945945943,0.45945945945945954,1.0,1.0,1.0,1.0,1.0,1.0,1.0
501,0.4285714285714286,0.4,0.2857142857142857,0.5555555555555556,0.5555555555555556,1.0,1.0,0.48,1.0,0.8453201970443349,0.8293581654728298,0.865332417622445
502,0.8,0.11111111111111116,0.6,0.25,0.2500000000000001,1.0,1.0,0.6571428571428571,1.0,0.8492903807163774,0.6350595783316124,0.6650886748622382
503,0.2142857142857143,0.6470588235294117,0.04347826086956519,0.9166666666666666,0.9166666666666666,1.0,1.0,1.0,1.0,0.5441696113074205,0.634360631125084,0.6552759859452257
504,0.35,0.4814814814814815,0.48484848484848486,0.34693877551020413,0.34693877551020413,1.0,1.0,0.8875,1.0,0.8271197105552934,0.7950582585006613,0.7794178386476327
505,0.6666666666666667,0.19999999999999996,0.4516129032258065,0.37777777777777777,0.37777777777777777,1.0,1.0,0.55,1.0,0.9142857142857144,0.8865178026897855,0.8918372462441849
506,0.15384615384615385,0.7333333333333334,0.12,0.7857142857142857,0.7857142857142857,1.0,1.0,1.0,1.0,0.19748124330117897,0.0,0.0
507,0.5,0.33333333333333337,0.25,0.6,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
508,0.5454545454545454,0.2941176470588235,0.0357142857142857,0.9310344827586207,0.9310344827586207,1.0,1.0,1.0,1.0,0.11164288229671492,0.0,0.0
509,0.36363636363636365,0.4666666666666667,0.30000000000000004,0.5384615384615384,0.5384615384615384,1.0,1.0,0.5,1.0,0.4084552845528456,0.44289213085433127,0.5329864782416882
510,0.30000000000000004,0.5384615384615384,0.08695652173913049,0.84,0.84,1.0,1.0,0.6,1.0,0.3655913978494624,0.0,0.0
511,0.5,0.33333333333333337,0.29032258064516125,0.55,0.55,1.0,1.0,0.691358024691358,1.0,0.8232486943994237,0.7440233030438342,0.7677960545693623
512,0.33333333333333337,0.5,0.11764705882352944,0.7894736842105263,0.7894736842105263,1.0,1.0,1.0,1.0,0.5570304818092428,0.6403662082305196,0.6635589839818423
513,0.5,0.33333333333333337,0.14814814814814814,0.7419354838709677,0.7419354838709677,1.0,0.9479166666666666,0.5416666666666666,1.0,0.7017543859649122,0.6927560621075475,0.7662811420936619
514,0.5384615384615384,0.30000000000000004,0.33333333333333337,0.5,0.5,1.0,1.0,0.35,1.0,0.5514431799439221,0.0,0.0
515,0.5,0.33333333333333337,0.33333333333333337,0.5,0.5,1.0,1.0,0.5,1.0,0.21428571428571427,0.0,0.0
516,0.1875,0.6842105263157895,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
517,0.375,0.4545454545454546,0.28125,0.5609756097560976,0.5609756097560976,1.0,1.0,0.7142857142857143,1.0,0.5644792468404556,0.5659983291694399,0.5549010864548078
518,0.4,0.4285714285714286,0.33333333333333337,0.5,0.5,1.0,1.0,0.8333333333333334,1.0,0.6500532481363152,0.30600466065144777,0.29319383394654297
519,0.38888888888888884,0.43999999999999995,0.02857142857142858,0.9444444444444444,0.9444444444444444,1.0,1.0,0.875,1.0,0.6300762546550805,0.5127810195708224,0.4080433001758152
520,0.6666666666666667,0.19999999999999996,0.18181818181818177,0.6923076923076923,0.6923076923076923,1.0,1.0,0.6666666666666666,1.0,0.8120300751879699,0.6171251498058749,0.6274967739867796
521,0.4,0.4285714285714286,0.19047619047619047,0.6799999999999999,0.6799999999999999,1.0,1.0,0.45,1.0,0.738400789733465,0.6573304144754312,0.5683125573915713
522,0.3571428571428571,0.4736842105263158,0.10344827586206895,0.8125,0.8125,1.0,0.9666666666666668,0.6666666666666666,1.0,0.5158730158730158,0.6738963179125481,0.7185756914120861
523,0.2857142857142857,0.5555555555555556,0.125,0.7777777777777778,0.7777777777777778,1.0,1.0,0.4,1.0,0.8986301369863013,0.5681100062629939,0.5495042324102453
524,0.6470588235294117,0.2142857142857143,0.5185185185185186,0.31707317073170727,0.3170731707317074,1.0,1.0,0.5714285714285714,1.0,0.9460580912863071,1.0,1.0
525,0.25,0.6,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4852112139565002,0.4523615423597418,0.4605298609673172
526,0.2727272727272727,0.5714285714285714,0.26315789473684215,0.5833333333333333,0.5833333333333333,1.0,1.0,0.5,1.0,0.6896551724137931,0.0,0.0
527,0.3125,0.5238095238095238,0.2647058823529411,0.5813953488372092,0.5813953488372092,1.0,0.9666666666666667,1.0,1.0,0.0971898471898472,0.0,0.0
528,0.41666666666666663,0.4117647058823529,0.16666666666666663,0.7142857142857143,0.7142857142857143,1.0,1.0,1.0,1.0,0.4399150743099787,0.32777097755481577,0.2810511306505497
529,0.3076923076923077,0.5294117647058824,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.07796610169491526,0.0,0.0
530,0.2727272727272727,0.5714285714285714,0.0714285714285714,0.8666666666666667,0.8666666666666667,1.0,1.0,1.0,1.0,0.6875,1.0,1.0
531,0.5555555555555556,0.2857142857142857,0.2727272727272727,0.5714285714285714,0.5714285714285714,1.0,1.0,0.5416666666666666,1.0,0.6829372725326482,0.7075805077548027,0.7546715773935458
532,0.46153846153846156,0.368421052631579,0.4137931034482759,0.41463414634146345,0.41463414634146345,1.0,1.0,0.7678571428571429,1.0,0.7908451780528809,0.6872841007583375,0.79547215853756
533,0.7857142857142857,0.12,0.5172413793103448,0.31818181818181823,0.3181818181818181,1.0,1.0,0.825,1.0,0.9057627118644067,0.848071976499834,0.8542963300956097
534,0.30000000000000004,0.5384615384615384,0.1063829787234043,0.8076923076923077,0.8076923076923077,1.0,1.0,0.8333333333333334,1.0,0.5953769887018676,0.45328769278608205,0.45067770320013223
535,0.33333333333333337,0.5,0.19047619047619047,0.6799999999999999,0.6799999999999999,1.0,1.0,0.5,1.0,0.2730496453900709,0.0,0.0
536,0.4666666666666667,0.36363636363636365,0.2222222222222222,0.6363636363636364,0.6363636363636364,1.0,1.0,0.65,1.0,0.7163235998085207,0.5344137714699634,0.5560782667976709
537,0.6190476190476191,0.23529411764705888,0.21276595744680848,0.6491228070175439,0.6491228070175439,1.0,0.975,0.8,1.0,0.8806907378335949,0.7879386890445533,0.8018486245396975
538,0.35,0.4814814814814815,0.23684210526315785,0.6170212765957447,0.6170212765957447,1.0,1.0,0.6354166666666666,1.0,0.692231011224318,0.7895144816183585,0.8207322982043127
539,0.6111111111111112,0.24137931034482762,0.47058823529411764,0.36,0.36,1.0,1.0,0.8,1.0,0.7495854063018242,0.8412027430933163,0.8850065572991346
540,0.125,0.7777777777777778,0.09677419354838712,0.8235294117647058,0.8235294117647058,1.0,1.0,1.0,1.0,0.43351131451817954,0.3607246661749348,0.32491710962705644
541,0.16666666666666663,0.7142857142857143,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3470503437569306,0.3401661548984748,0.3762217111960431
542,0.33333333333333337,0.5,0.06896551724137934,0.8709677419354839,0.8709677419354839,1.0,1.0,0.8888888888888888,1.0,0.5576729938736567,0.49555801627426965,0.5227754451628681
543,0.5,0.33333333333333337,0.4736842105263158,0.3571428571428571,0.3571428571428572,1.0,1.0,0.8125,1.0,0.7760067114093959,0.6506129742667489,0.6361102183408265
544,0.2727272727272727,0.5714285714285714,0.09999999999999998,0.8181818181818181,0.8181818181818181,1.0,1.0,1.0,1.0,0.4305555555555555,0.5296247800521219,0.6644416173736463
545,0.4,0.4285714285714286,0.09999999999999998,0.8181818181818181,0.8181818181818181,1.0,1.0,0.5,1.0,0.6875,0.0,0.0
546,0.4666666666666667,0.36363636363636365,0.2692307692307693,0.5757575757575757,0.5757575757575757,1.0,1.0,1.0,1.0,0.5943396226415094,0.4681615604186133,0.44202236178510806
547,0.3076923076923077,0.5294117647058824,0.07692307692307687,0.8571428571428572,0.8571428571428572,1.0,1.0,0.7142857142857143,1.0,0.39574084183087443,0.3908019113699063,0.4237655572227003
548,0.5,0.33333333333333337,0.4375,0.3913043478260869,0.3913043478260869,1.0,1.0,0.6666666666666666,1.0,0.5426356589147286,0.0,0.0
549,0.30000000000000004,0.5384615384615384,0.23333333333333328,0.6216216216216216,0.6216216216216217,1.0,1.0,1.0,1.0,0.37830047663366895,0.27091706367766677,0.23559905451461507
550,0.625,0.23076923076923073,0.4375,0.3913043478260869,0.3913043478260869,1.0,1.0,1.0,1.0,1.0,0.7339646232243593,1.0000000000000002
551,0.8181818181818181,0.09999999999999998,0.4666666666666667,0.36363636363636365,0.36363636363636365,1.0,1.0,0.7777777777777778,1.0,1.0,1.0,1.0
552,0.9090909090909091,0.04761904761904767,0.5384615384615384,0.30000000000000004,0.30000000000000004,1.0,1.0,1.0,1.0,1.0,1.0,1.0
553,0.4545454545454546,0.375,0.2857142857142857,0.5555555555555556,0.5555555555555556,1.0,1.0,0.6031746031746031,1.0,0.7056183219478017,0.5130847101115714,0.4941205073547628
554,0.6,0.25,0.33333333333333337,0.5,0.5,1.0,1.0,0.6285714285714286,1.0,0.8635464733025708,0.8612229989775744,0.8761096429235142
555,0.4285714285714286,0.4,0.2941176470588235,0.5454545454545454,0.5454545454545454,1.0,1.0,0.7333333333333333,1.0,0.57997557997558,0.48287902135283506,0.4658224298139546
556,0.4,0.4285714285714286,0.09677419354838712,0.8235294117647058,0.8235294117647058,1.0,1.0,1.0,1.0,0.7083333333333334,0.4448797367775517,0.49343725261304683
557,0.33333333333333337,0.5,0.33333333333333337,0.5,0.5,1.0,1.0,0.6666666666666666,1.0,0.8215547703180212,0.5432520638729927,0.5629191475372831
558,0.33333333333333337,0.5,0.22580645161290325,0.631578947368421,0.631578947368421,1.0,1.0,0.5,1.0,0.17524509803921567,0.0,0.0
559,0.3846153846153846,0.4444444444444444,0.33333333333333337,0.5,0.5,1.0,1.0,1.0,1.0,0.6316688006828852,0.556703319376348,0.5351624194272847
