,NE NLTK,Tokens Jac. Sim.,Tokens (stop-words) Jac. Sim.,Lemmas Jac. Sim.,Lemmas (stop-words) Jac. Sim.,Lemmas (Spacy) Jac. Sim.,Unigrams Jac. Sim.,Bigrams Jac. Sim.,Trigrams Jac. Sim.,Fourgrams Jac. Sim.,Unigrams (stop-words) Jac. Sim.,Bigrams (stop-words) Jac. Sim.,Trigrams (stop-words) Jac. Sim.,Fourgrams (stop-words) Jac. Sim.,Char Bigrams Jac. Sim.,Char Trigrams Jac. Sim.,Char Fourgrams Jac. Sim.,Char Bigrams (stop-words) Jac. Sim.,Char Trigrams (stop-words) Jac. Sim.,Char Fourgrams (stop-words) Jac. Sim.,Overlap Unigram,Overlap Bigrams,Overlap Trigrams,Overlap Unigrams (stop-words),Overlap Bigrams (stop-words),Overlap Trigrams (stop-words),Lesk Jac. Sim.,Unigrams Slice Sim.,Bigrams Slice Sim.,Trigrams Slice Sim.,Fourgrams Slice Sim.,Unigrams (stop-words) Slice Sim.,Bigrams (stop-words) Slice Sim.,Trigrams (stop-words) Slice Sim.,Fourgrams (stop-words) Slice Sim.,Char Bigrams Slice Sim.,Char Trigrams Slice Sim.,Char Fourgrams Slice Sim.,Char Bigrams (stop-words) Slice Sim.,Char Trigrams (stop-words) Slice Sim.,Char Fourgrams (stop-words) Slice Sim.,Longest Common Subsequence,Longest Common Subsequence (stop-words),Longest Common Substring,Longest Common Substring (stop-words),Leacock-Chodorow Sim.,Path Sim.,Wu-Palmer Sim.,Lin Sim.,Levenshtein Distance,Sorensen-Dice Coefficient (lemmas without stop-words),# of Verb Tags,# of Noun Tags,# of Adjective Tags,# of Adverb Tags,WAWO,WWO,Vector Space Sentence,Vector Space Sentence IC,Numeric Feature: Log,Numeric Feature: Intersection ,Numeric Feature Bool,Function Word Similarity
246,0.2857142857142857,0.21212121212121215,0.2857142857142857,0.1875,0.2857142857142857,0.2941176470588235,0.65,0.5238095238095238,0.4285714285714286,0.33333333333333337,0.5555555555555556,0.5,0.4285714285714286,0.33333333333333337,0.7407407407407407,0.7142857142857143,0.7428571428571429,0.65,0.6486486486486487,0.7,0.21212121212121204,0.3125,0.3999999999999999,0.2857142857142857,0.33333333333333337,0.4,0.4,0.21212121212121215,0.3125,0.4,0.5,0.2857142857142857,0.33333333333333337,0.4,0.5,0.14893617021276595,0.16666666666666663,0.14754098360655743,0.21212121212121215,0.21311475409836067,0.17647058823529416,0.42857142857142855,1.0,0.17647058823529413,0.5675675675675675,1.0,1.0,0.7333333333333333,1.0,0.7216494845360825,0.5766871165644172,0.9090909090909091,0.5,0.0,1.0,0.7652027027027027,0.5518784266377375,0.7745966692414834,0.6562763125737243,0.0,0.0,1,0.8345713046122059
247,0.5652173913043479,0.55,0.40740740740740744,0.55,0.40740740740740744,0.5,0.29032258064516125,0.08333333333333337,0.0,0.0,0.42105263157894735,0.08695652173913049,0.0,0.0,0.5842696629213483,0.4444444444444444,0.46031746031746035,0.64,0.5064935064935066,0.4833333333333333,0.55,0.8461538461538461,1.0,0.40740740740740744,0.84,1.0,0.3571428571428571,0.55,0.8461538461538461,1.0,1.0,0.40740740740740744,0.84,1.0,1.0,0.26241134751773054,0.3846153846153846,0.3695652173913043,0.2195121951219512,0.3275862068965517,0.348314606741573,0.3333333333333333,0.6666666666666666,0.20833333333333334,0.24,1.0,1.0,0.6666666666666666,1.0,0.6259541984732825,0.5394190871369294,0.6666666666666667,0.8235294117647058,0.6666666666666667,0.6666666666666667,0.5169794459338696,0.5637573994535096,0.33333333333333337,0.6046069785177705,0.0,0.0,1,0.12254868259934074
248,0.36363636363636365,0.4375,0.4,0.3548387096774194,0.30000000000000004,0.23076923076923073,0.3913043478260869,0.1785714285714286,0.06896551724137934,0.0,0.4285714285714286,0.125,0.0,0.0,0.5254237288135593,0.47916666666666663,0.47058823529411764,0.5531914893617021,0.5,0.4838709677419355,0.4375,0.696969696969697,0.8709677419354839,0.3999999999999999,0.7777777777777778,1.0,0.6,0.4375,0.696969696969697,0.8709677419354839,1.0,0.4,0.7777777777777778,1.0,1.0,0.3111111111111111,0.352112676056338,0.36,0.28767123287671237,0.33333333333333337,0.34782608695652173,0.46153846153846156,0.5555555555555556,0.21428571428571427,0.2222222222222222,0.0,0.0,0.0,0.0,0.5058823529411764,0.625,0.5714285714285714,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.791759469228055,0.8,1,0.516058944066512
249,0.28,0.25,0.3076923076923077,0.26315789473684215,0.3076923076923077,0.2666666666666667,0.6,0.28125,0.1470588235294118,0.08823529411764708,0.5294117647058824,0.19999999999999996,0.09999999999999998,0.052631578947368474,0.6119402985074627,0.5573770491803278,0.5434782608695652,0.5901639344262295,0.5344827586206897,0.5333333333333333,0.25,0.5609756097560976,0.7435897435897436,0.3076923076923077,0.6666666666666667,0.8181818181818181,0.5,0.25,0.5609756097560976,0.7435897435897436,0.8378378378378378,0.3076923076923077,0.6666666666666667,0.8181818181818181,0.9,0.2407407407407407,0.28421052631578947,0.295774647887324,0.25773195876288657,0.3033707865168539,0.30434782608695654,0.75,0.6923076923076923,0.3181818181818182,0.19718309859154928,1.0,1.0,0.625,1.0,0.40384615384615385,0.5784313725490197,0.75,1.0,0.6666666666666667,1.0,0.9535603715170279,1.0000000000000002,0.9354143466934852,0.9999999999999999,0.0,0.0,1,0.8513289036544798
250,0.3571428571428571,0.34883720930232553,0.3571428571428571,0.34883720930232553,0.3571428571428571,0.2941176470588235,0.48275862068965514,0.4375,0.4193548387096774,0.4,0.4736842105263158,0.4444444444444444,0.4117647058823529,0.375,0.6746987951807228,0.5531914893617021,0.5185185185185186,0.6666666666666667,0.5604395604395604,0.525,0.34883720930232553,0.3913043478260869,0.40909090909090917,0.3571428571428572,0.3846153846153846,0.41666666666666674,0.5,0.34883720930232553,0.3913043478260869,0.40909090909090906,0.4285714285714286,0.3571428571428571,0.3846153846153846,0.41666666666666663,0.4545454545454546,0.19424460431654678,0.28767123287671237,0.31707317073170727,0.19999999999999996,0.2816901408450704,0.3114754098360656,0.7,0.6923076923076923,0.19658119658119658,0.23529411764705882,1.0,1.0,0.7375,1.0,0.4338235294117647,0.5551330798479087,1.0,0.8888888888888888,1.0,1.0,0.7999040921957452,0.5684559193791098,0.7826237921249264,0.601364779923976,0.0,0.0,1,0.6537409181972277
251,0.06666666666666665,0.07407407407407407,0.05555555555555558,0.07407407407407407,0.05555555555555558,0.07317073170731703,0.8620689655172413,0.7333333333333334,0.6129032258064516,0.5,0.8947368421052632,0.7,0.5238095238095238,0.36363636363636365,0.9166666666666666,0.8888888888888888,0.8860759493670887,0.9294117647058824,0.8936170212765957,0.8860759493670887,0.07407407407407418,0.15384615384615385,0.2400000000000001,0.05555555555555558,0.17647058823529405,0.3125,0.8666666666666667,0.07407407407407407,0.15384615384615385,0.24,0.33333333333333337,0.05555555555555558,0.17647058823529416,0.3125,0.4666666666666667,0.04347826086956519,0.05882352941176472,0.06040268456375841,0.03658536585365857,0.0561797752808989,0.06040268456375841,0.8846153846153846,0.6666666666666666,0.47586206896551725,0.15079365079365079,1.0,1.0,0.6607142857142857,1.0,0.15028901734104047,0.6846846846846847,1.0,0.9523809523809523,1.0,0.6666666666666667,0.9535603715170279,1.0000000000000002,0.9354143466934852,0.9999999999999999,0.0,0.0,1,0.8891812384737969
252,0.2222222222222222,0.19999999999999996,0.30000000000000004,0.2571428571428571,0.4,0.30434782608695654,0.6666666666666667,0.4,0.2692307692307693,0.14814814814814814,0.5384615384615384,0.2857142857142857,0.1428571428571429,0.07692307692307687,0.6666666666666667,0.6101694915254237,0.5555555555555556,0.5471698113207547,0.47916666666666663,0.4444444444444444,0.19999999999999996,0.4285714285714286,0.5757575757575757,0.30000000000000004,0.5555555555555556,0.75,0.3846153846153846,0.19999999999999996,0.4285714285714286,0.5757575757575757,0.7419354838709677,0.30000000000000004,0.5555555555555556,0.75,0.8571428571428572,0.19999999999999996,0.2421052631578947,0.2857142857142857,0.29268292682926833,0.352112676056338,0.3846153846153846,0.7647058823529411,0.7,0.15853658536585366,0.24074074074074073,1.0,1.0,0.6428571428571429,1.0,0.3592233009708738,0.5380710659898477,0.8,1.0,1.0,0.8,0.7591031390134528,0.6557716483564121,0.7559289460184544,0.6899135041201793,0.0,0.0,1,0.932691155044197
253,0.6666666666666667,0.5172413793103448,0.5555555555555556,0.5172413793103448,0.5555555555555556,0.6363636363636364,0.31818181818181823,0.03703703703703709,0.0,0.0,0.2857142857142857,0.06666666666666665,0.0,0.0,0.3076923076923077,0.23636363636363633,0.20512820512820518,0.27586206896551724,0.23529411764705888,0.21052631578947367,0.5172413793103448,0.9285714285714286,1.0,0.5555555555555556,0.875,1.0,0.23076923076923073,0.5172413793103448,0.9285714285714286,1.0,1.0,0.5555555555555556,0.875,1.0,1.0,0.5294117647058824,0.6176470588235294,0.6595744680851063,0.5675675675675675,0.6190476190476191,0.6521739130434783,0.5,0.5,0.16129032258064516,0.22727272727272727,1.0,1.0,0.6666666666666666,1.0,0.618421052631579,0.4383561643835616,0.8,1.0,0.0,0.0,0.5463813229571984,0.5632699750379168,0.5163977794943222,0.6191330025989279,0.6931471805599453,0.0,1,0.5544412307092568
254,0.16666666666666663,0.16279069767441856,0.16666666666666663,0.16279069767441856,0.16666666666666663,0.18518518518518523,0.72,0.6206896551724138,0.5333333333333333,0.4666666666666667,0.7142857142857143,0.5333333333333333,0.4,0.2666666666666667,0.835820895522388,0.7352941176470589,0.75,0.8363636363636364,0.7377049180327868,0.74,0.16279069767441856,0.23404255319148937,0.30434782608695654,0.16666666666666674,0.30434782608695654,0.4285714285714286,0.75,0.16279069767441856,0.23404255319148937,0.30434782608695654,0.36363636363636365,0.16666666666666663,0.30434782608695654,0.4285714285714286,0.5789473684210527,0.08943089430894313,0.15254237288135597,0.1428571428571429,0.08910891089108908,0.15094339622641506,0.14942528735632188,0.9473684210526315,0.9090909090909091,0.3469387755102041,0.4935064935064935,1.0,1.0,0.8571428571428571,1.0,0.23076923076923078,0.6108786610878661,0.6666666666666667,0.875,1.0,1.0,0.849478390461997,0.8839192804991793,0.8017837257372731,0.9728973444346939,0.0,0.0,1,0.8452890373232197
255,0.52,0.4,0.3846153846153846,0.4,0.3846153846153846,0.4482758620689655,0.4285714285714286,0.18181818181818177,0.12121212121212122,0.09375,0.4444444444444444,0.1428571428571429,0.09999999999999998,0.052631578947368474,0.5777777777777777,0.4693877551020408,0.475,0.5952380952380952,0.4731182795698925,0.47435897435897434,0.4,0.6923076923076923,0.7837837837837838,0.3846153846153846,0.75,0.8181818181818181,0.375,0.4,0.6923076923076923,0.7837837837837838,0.8285714285714285,0.3846153846153846,0.75,0.8181818181818181,0.9,0.2676056338028169,0.36111111111111116,0.35593220338983056,0.25373134328358204,0.35766423357664234,0.35652173913043483,0.6,0.6153846153846154,0.3269230769230769,0.3411764705882353,1.0,0.9785714285714285,0.7857142857142857,1.0,0.46715328467153283,0.5447470817120622,1.0,0.9333333333333333,0.8,0.0,0.7737594617325484,0.8399345449151414,0.7559289460184544,0.8355321952164088,0.0,0.0,1,0.5539867109634561
256,0.4545454545454546,0.24137931034482762,0.33333333333333337,0.24137931034482762,0.33333333333333337,0.4285714285714286,0.6111111111111112,0.2857142857142857,0.13636363636363635,0.09523809523809523,0.5,0.1875,0.1333333333333333,0.0714285714285714,0.6923076923076923,0.4722222222222222,0.36,0.6571428571428571,0.4571428571428572,0.36,0.2413793103448275,0.5555555555555556,0.76,0.33333333333333337,0.6842105263157895,0.7647058823529411,0.4,0.24137931034482762,0.5555555555555556,0.76,0.8260869565217391,0.33333333333333337,0.6842105263157895,0.7647058823529411,0.8666666666666667,0.18181818181818177,0.3584905660377359,0.47058823529411764,0.2068965517241379,0.37254901960784315,0.47058823529411764,0.7857142857142857,0.7,0.2727272727272727,0.32608695652173914,1.0,1.0,1.0,1.0,0.28,0.7,1.0,0.8,0.0,1.0,0.06613756613756613,0.0,0.0,0.0,2.1972245773362196,1.0,1,1.0
257,0.4482758620689655,0.4883720930232558,0.4482758620689655,0.4883720930232558,0.4482758620689655,0.4117647058823529,0.34375,0.2777777777777778,0.2571428571428571,0.23529411764705888,0.38095238095238093,0.2727272727272727,0.23809523809523814,0.19999999999999996,0.5684210526315789,0.4495412844036697,0.4606741573033708,0.5813953488372092,0.47,0.4767441860465116,0.4883720930232558,0.5652173913043478,0.5909090909090909,0.4482758620689655,0.5714285714285714,0.6153846153846154,0.375,0.4883720930232558,0.5652173913043479,0.5909090909090908,0.6190476190476191,0.4482758620689655,0.5714285714285714,0.6153846153846154,0.6666666666666667,0.2751677852348994,0.379746835443038,0.36923076923076925,0.2647058823529411,0.3605442176870748,0.35433070866141736,0.47058823529411764,0.6153846153846154,0.13157894736842105,0.21359223300970873,0.0,0.0,0.0,0.0,0.6536312849162011,0.4444444444444444,0.4,1.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.4569450914147613
258,0.4285714285714286,0.31818181818181823,0.3125,0.31818181818181823,0.3125,0.2777777777777778,0.5172413793103448,0.303030303030303,0.17142857142857137,0.08333333333333337,0.5238095238095238,0.30434782608695654,0.12,0.0,0.6043956043956045,0.5151515151515151,0.4871794871794872,0.611764705882353,0.5161290322580645,0.49350649350649356,0.31818181818181823,0.5348837209302326,0.7073170731707317,0.3125,0.5333333333333333,0.7857142857142857,0.5238095238095238,0.31818181818181823,0.5348837209302326,0.7073170731707317,0.8461538461538461,0.3125,0.5333333333333333,0.7857142857142857,1.0,0.2465753424657534,0.31999999999999995,0.3448275862068966,0.24087591240875916,0.3191489361702128,0.33913043478260874,0.75,0.5714285714285714,0.2222222222222222,0.3111111111111111,1.0,1.0,0.8857142857142857,1.0,0.4,0.5387453874538746,0.8,0.8695652173913043,1.0,1.0,0.7163074943711805,0.640127149056912,0.6761234037828131,0.6812765990722044,0.0,0.0,1,0.6551059730250486
259,0.375,0.4117647058823529,0.375,0.2727272727272727,0.25,0.4736842105263158,0.41666666666666663,0.2142857142857143,0.1428571428571429,0.0714285714285714,0.4545454545454546,0.16666666666666663,0.09090909090909094,0.0,0.6799999999999999,0.5569620253164558,0.5454545454545454,0.6935483870967742,0.6119402985074627,0.5737704918032787,0.4117647058823529,0.6470588235294117,0.75,0.375,0.7142857142857143,0.8333333333333334,0.5555555555555556,0.4117647058823529,0.6470588235294117,0.75,0.8666666666666667,0.375,0.7142857142857143,0.8333333333333334,1.0,0.19047619047619047,0.2845528455284553,0.2941176470588235,0.18095238095238098,0.2407407407407407,0.27083333333333337,0.3333333333333333,0.7142857142857143,0.15730337078651685,0.3384615384615385,1.0,1.0,1.0,1.0,0.6890756302521008,0.625,1.0,1.0,1.0,0.0,0.4988532110091743,0.5501822170166989,0.40824829046386296,0.5968490185495775,0.0,0.0,1,0.5360079211214056
260,0.4285714285714286,0.4285714285714286,0.2941176470588235,0.4285714285714286,0.2941176470588235,0.30000000000000004,0.4,0.17391304347826086,0.08695652173913049,0.045454545454545414,0.5454545454545454,0.36363636363636365,0.18181818181818177,0.09999999999999998,0.6551724137931034,0.5185185185185186,0.5405405405405406,0.7021276595744681,0.5909090909090908,0.6060606060606061,0.4285714285714286,0.7037037037037037,0.84,0.2941176470588235,0.4666666666666667,0.6923076923076923,0.6,0.4285714285714286,0.7037037037037037,0.84,0.9130434782608696,0.2941176470588235,0.4666666666666667,0.6923076923076923,0.8181818181818181,0.20833333333333337,0.31707317073170727,0.29824561403508776,0.17500000000000004,0.2571428571428571,0.24528301886792447,0.6153846153846154,0.75,0.19696969696969696,0.425531914893617,1.0,1.0,0.3333333333333333,1.0,0.4883720930232558,0.6335403726708074,0.6666666666666667,0.9230769230769231,1.0,0.6666666666666667,0.5128205128205128,0.0,0.2886751345948129,0.0,0.0,0.0,1,0.3451560900631057
261,0.36363636363636365,0.33333333333333337,0.33333333333333337,0.2727272727272727,0.23809523809523814,0.2592592592592593,0.5,0.3913043478260869,0.36363636363636365,0.33333333333333337,0.5,0.3571428571428571,0.3076923076923077,0.25,0.6615384615384615,0.5303030303030303,0.4807692307692307,0.631578947368421,0.5423728813559322,0.5102040816326531,0.33333333333333337,0.4375,0.4666666666666667,0.33333333333333337,0.4736842105263158,0.5294117647058824,0.6153846153846154,0.33333333333333337,0.4375,0.4666666666666667,0.5,0.33333333333333337,0.4736842105263158,0.5294117647058824,0.6,0.20370370370370372,0.306930693069307,0.35064935064935066,0.22580645161290325,0.29670329670329665,0.32432432432432434,0.5625,0.7777777777777778,0.2,0.27586206896551724,1.0,1.0,0.75,1.0,0.42,0.5989304812834224,0.8571428571428572,0.6666666666666667,1.0,1.0,0.869158878504673,1.0,0.8660254037844387,1.0,0.0,0.0,1,0.6653868936045982
262,0.368421052631579,0.37142857142857144,0.368421052631579,0.37142857142857144,0.368421052631579,0.3913043478260869,0.45833333333333337,0.3846153846153846,0.34615384615384615,0.31999999999999995,0.46153846153846156,0.3571428571428571,0.3076923076923077,0.25,0.6271186440677966,0.5192307692307692,0.5135135135135135,0.5769230769230769,0.5217391304347826,0.5277777777777778,0.37142857142857144,0.4444444444444444,0.48571428571428565,0.368421052631579,0.4736842105263158,0.5294117647058824,0.5,0.37142857142857144,0.4444444444444444,0.48571428571428577,0.5151515151515151,0.368421052631579,0.4736842105263158,0.5294117647058824,0.6,0.22916666666666663,0.31645569620253167,0.3214285714285714,0.2682926829268293,0.3142857142857143,0.3090909090909091,0.6470588235294118,0.6666666666666666,0.13513513513513514,0.4107142857142857,1.0,1.0,0.8571428571428571,1.0,0.4175824175824176,0.6440677966101694,0.8,0.9230769230769231,1.0,1.0,0.7974966210260328,0.5655731053859192,0.7302967433402214,0.7231505210837736,1.6094379124341003,0.5,0,0.6074561403508778
263,0.4,0.5,0.4,0.4375,0.4,0.36363636363636365,0.33333333333333337,0.19999999999999996,0.16666666666666663,0.13043478260869568,0.4285714285714286,0.2857142857142857,0.23076923076923073,0.16666666666666663,0.5416666666666667,0.44594594594594594,0.4181818181818182,0.5964912280701755,0.4915254237288136,0.46808510638297873,0.5,0.6666666666666667,0.7142857142857143,0.4,0.5555555555555556,0.625,0.41666666666666663,0.5,0.6666666666666667,0.7142857142857143,0.7692307692307692,0.4,0.5555555555555556,0.625,0.7142857142857143,0.29729729729729726,0.383177570093458,0.41025641025641024,0.25274725274725274,0.34090909090909094,0.3623188405797102,0.4666666666666667,0.5,0.18292682926829268,0.21875,1.0,1.0,0.8571428571428571,1.0,0.5242718446601942,0.5670103092783505,1.0,0.9333333333333333,0.0,1.0,0.6584873332517439,0.6990020666781762,0.6172133998483676,0.7238617343058278,0.0,0.0,1,0.3155946646612118
264,0.4285714285714286,0.5,0.4285714285714286,0.5833333333333333,0.5714285714285714,0.625,0.33333333333333337,0.09999999999999998,0.0,0.0,0.4,0.09090909090909094,0.0,0.0,0.5192307692307692,0.4,0.38888888888888884,0.44680851063829785,0.40476190476190477,0.40625,0.5,0.8181818181818181,1.0,0.4285714285714286,0.8333333333333334,1.0,0.2727272727272727,0.5,0.8181818181818181,1.0,1.0,0.4285714285714286,0.8333333333333334,1.0,1.0,0.31645569620253167,0.4285714285714286,0.43999999999999995,0.38235294117647056,0.423728813559322,0.4222222222222223,0.5454545454545454,0.6666666666666666,0.17647058823529413,0.45714285714285713,1.0,1.0,0.8,1.0,0.5694444444444444,0.5426356589147286,0.6666666666666667,0.6666666666666667,0.0,0.5,0.5214940098661028,0.2831442862865573,0.18257418583505536,0.22709312641540294,0.0,0.0,1,0.38275862068965505
265,0.1428571428571429,0.13043478260869568,0.1428571428571429,0.13043478260869568,0.1428571428571429,0.16666666666666663,0.7692307692307692,0.5862068965517242,0.4193548387096774,0.4,0.75,0.4444444444444444,0.33333333333333337,0.2941176470588235,0.7837837837837838,0.6493506493506493,0.6166666666666667,0.7936507936507937,0.6470588235294117,0.625,0.13043478260869557,0.26086956521739135,0.40909090909090906,0.1428571428571428,0.3846153846153846,0.5,0.7333333333333334,0.13043478260869568,0.26086956521739135,0.40909090909090906,0.4285714285714286,0.1428571428571429,0.3846153846153846,0.5,0.5454545454545454,0.12121212121212122,0.21259842519685035,0.23711340206185572,0.11504424778761058,0.2142857142857143,0.23076923076923073,0.9090909090909091,0.9230769230769231,0.27722772277227725,0.3684210526315789,1.0,1.0,0.8541666666666666,1.0,0.3028169014084507,0.596078431372549,1.0,1.0,0.6666666666666667,0.0,0.8955223880597015,1.0,0.8660254037844387,1.0,1.0986122886681098,1.0,1,0.8830065359477165
266,0.1428571428571429,0.22580645161290325,0.25,0.22580645161290325,0.25,0.25,0.631578947368421,0.36363636363636365,0.2727272727272727,0.23809523809523814,0.6,0.2727272727272727,0.09090909090909094,0.0,0.7636363636363637,0.6785714285714286,0.6888888888888889,0.75,0.679245283018868,0.6888888888888889,0.22580645161290314,0.4666666666666667,0.5714285714285714,0.2500000000000001,0.5714285714285714,0.8333333333333334,0.5555555555555556,0.22580645161290325,0.4666666666666667,0.5714285714285714,0.6153846153846154,0.25,0.5714285714285714,0.8333333333333334,1.0,0.134020618556701,0.19148936170212771,0.1842105263157895,0.1428571428571429,0.1910112359550562,0.1842105263157895,0.5384615384615384,0.8333333333333334,0.2,0.47058823529411764,1.0,1.0,0.8125,1.0,0.42201834862385323,0.6187845303867403,1.0,0.6666666666666667,1.0,1.0,1.0,1.0000000000000002,1.0,1.0,0.0,0.0,1,0.7932160366207126
267,0.21739130434782605,0.25,0.25,0.19999999999999996,0.25,0.23076923076923073,0.6,0.5,0.3793103448275862,0.31034482758620685,0.6,0.4666666666666667,0.4285714285714286,0.3846153846153846,0.7272727272727273,0.5967741935483871,0.5952380952380952,0.7407407407407407,0.6599999999999999,0.6666666666666667,0.25,0.33333333333333337,0.45000000000000007,0.2500000000000001,0.36363636363636365,0.3999999999999999,0.6153846153846154,0.25,0.33333333333333337,0.44999999999999996,0.5263157894736843,0.25,0.36363636363636365,0.4,0.4444444444444444,0.1578947368421053,0.2525252525252525,0.25373134328358204,0.14893617021276595,0.20481927710843373,0.19999999999999996,0.7894736842105263,0.8181818181818182,0.3176470588235294,0.5079365079365079,1.0,1.0,1.0,1.0,0.23214285714285715,0.6571428571428571,0.8571428571428572,0.8421052631578947,1.0,1.0,0.8555194805194806,0.8505675912263232,0.8333333333333335,0.8719178530987051,0.0,0.0,1,0.7383040935672522
268,0.4285714285714286,0.3529411764705882,0.4285714285714286,0.3529411764705882,0.4285714285714286,0.4285714285714286,0.4782608695652174,0.3846153846153846,0.2592592592592593,0.1428571428571429,0.4,0.2666666666666667,0.1333333333333333,0.0714285714285714,0.467741935483871,0.3793103448275862,0.33333333333333337,0.4107142857142857,0.3584905660377359,0.32558139534883723,0.3529411764705882,0.4444444444444444,0.588235294117647,0.4285714285714286,0.5789473684210527,0.7647058823529411,0.2857142857142857,0.3529411764705882,0.4444444444444444,0.5882352941176471,0.75,0.4285714285714286,0.5789473684210527,0.7647058823529411,0.8666666666666667,0.3626373626373627,0.44999999999999996,0.5,0.4177215189873418,0.4722222222222222,0.5087719298245614,0.6470588235294118,0.6,0.15789473684210525,0.26785714285714285,1.0,1.0,0.8285714285714286,1.0,0.5,0.4971751412429379,0.8888888888888888,0.9230769230769231,0.6666666666666667,0.6666666666666667,0.5810369078986469,0.3982686807158046,0.5070925528371099,0.35636404594330556,1.3862943611198906,0.6666666666666666,1,0.7630220894688926
269,0.26315789473684215,0.2727272727272727,0.16666666666666663,0.2727272727272727,0.16666666666666663,0.1724137931034483,0.5714285714285714,0.33333333333333337,0.19999999999999996,0.16666666666666663,0.7142857142857143,0.375,0.17647058823529416,0.125,0.6290322580645161,0.603448275862069,0.625,0.7037037037037037,0.6538461538461539,0.641025641025641,0.2727272727272727,0.5,0.6666666666666667,0.16666666666666663,0.4545454545454545,0.7,0.7142857142857143,0.2727272727272727,0.5,0.6666666666666667,0.7142857142857143,0.16666666666666663,0.4545454545454546,0.7,0.7777777777777778,0.2277227722772277,0.24731182795698925,0.23076923076923073,0.17391304347826086,0.2093023255813954,0.21875,0.42857142857142855,0.75,0.12162162162162163,0.44776119402985076,1.0,1.0,0.55,1.0,0.6732673267326733,0.6086956521739131,0.5714285714285714,0.9333333333333333,1.0,0.6666666666666667,0.7528344671201815,0.8569620687540122,0.6708203932499369,0.9044936789961163,0.0,0.0,1,0.5269186471307591
270,0.4117647058823529,0.5384615384615384,0.4117647058823529,0.5384615384615384,0.4117647058823529,0.33333333333333337,0.30000000000000004,0.09090909090909094,0.04761904761904767,0.0,0.41666666666666663,0.15384615384615385,0.08333333333333337,0.0,0.4482758620689655,0.3653846153846154,0.3421052631578947,0.46153846153846156,0.375,0.3513513513513513,0.5384615384615385,0.8333333333333334,0.9090909090909091,0.41176470588235303,0.7333333333333334,0.8461538461538461,0.4545454545454546,0.5384615384615384,0.8333333333333334,0.9090909090909091,1.0,0.4117647058823529,0.7333333333333334,0.8461538461538461,1.0,0.38095238095238093,0.46478873239436624,0.4901960784313726,0.368421052631579,0.4545454545454546,0.48,0.4166666666666667,0.625,0.18333333333333332,0.16,1.0,1.0,0.6666666666666666,1.0,0.5915492957746479,0.5185185185185185,1.0,1.0,0.0,0.6666666666666667,0.522875816993464,0.0,0.40824829046386296,0.0,0.6931471805599453,0.0,1,0.20374571227620014
271,0.1333333333333333,0.18181818181818177,0.10344827586206895,0.18181818181818177,0.10344827586206895,0.1428571428571429,0.6923076923076923,0.4666666666666667,0.3125,0.29032258064516125,0.8125,0.6875,0.5625,0.5333333333333333,0.8513513513513513,0.8441558441558441,0.9,0.8955223880597015,0.8840579710144928,0.9122807017543859,0.18181818181818188,0.36363636363636365,0.5238095238095238,0.10344827586206895,0.18518518518518523,0.28,0.75,0.18181818181818177,0.36363636363636365,0.5238095238095238,0.55,0.10344827586206895,0.18518518518518523,0.28,0.30434782608695654,0.08029197080291972,0.08450704225352113,0.052631578947368474,0.055118110236220486,0.06153846153846154,0.04587155963302747,0.8181818181818182,0.9285714285714286,0.475,0.5463917525773195,1.0,1.0,0.375,1.0,0.22627737226277372,0.6074074074074074,1.0,0.9473684210526316,0.75,1.0,0.8064516129032259,0.6233299510006866,0.75,0.6374924905566476,0.0,0.0,1,0.6537409181972277
272,0.8333333333333334,0.6363636363636364,0.76,0.6363636363636364,0.76,0.6774193548387097,0.2222222222222222,0.06666666666666665,0.0,0.0,0.13636363636363635,0.0,0.0,0.0,0.3142857142857143,0.18571428571428572,0.17647058823529416,0.27692307692307694,0.17391304347826086,0.17647058823529416,0.6363636363636364,0.875,1.0,0.76,1.0,1.0,0.2142857142857143,0.6363636363636364,0.875,1.0,1.0,0.76,1.0,1.0,1.0,0.5217391304347826,0.6867469879518072,0.7,0.5662650602409638,0.7037037037037037,0.7,0.375,0.25,0.11594202898550725,0.11666666666666667,1.0,1.0,1.0,1.0,0.6534653465346535,0.34831460674157305,1.0,0.9230769230769231,0.6666666666666667,1.0,0.6875,0.6994721419566596,0.7071067811865475,0.7584479734327324,2.0794415416798357,0.0,0,0.7442857142857161
